indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,nosex12m,sexcohab,sexnonreg,sexpaid12m,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,1,all,male,Y030_034,144,194,160.5134961512302,0.2452700410511794,0.03394870007134591,0.18490726876876157,0.31765858476163367
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,1,male,Y030_034,42,47,36.40601102227371,0.31848889398507174,0.06843083054665806,0.20122662005509676,0.4643594614071803
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,all,male,Y030_034,277,750,613.7650163105211,0.17126830103855045,0.01548703398239107,0.14300860543175684,0.20378444261443796
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,0,all,all,all,male,Y035_039,251,562,459.5667489482769,0.21628790053820307,0.02097147932674461,0.17800564047477474,0.26019709891565934
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,1,all,all,all,male,Y035_039,27,33,27.676060060976926,0.3689419259217218,0.09803280441578316,0.20391198872567123,0.5716298444997633
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,0,all,all,male,Y035_039,147,201,164.25644348077145,0.28929374982204153,0.03441897488037702,0.2267201459090343,0.3610733411897049
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,1,all,all,male,Y035_039,210,394,323.0357813582194,0.19276956887039057,0.0250977042544242,0.1482706677915747,0.24675438250037257
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,0,male,Y035_039,252,573,468.4842587307176,0.21984545390491733,0.02082070190490435,0.1817560534450622,0.26334798061118575
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,0,all,male,Y040_044,188,309,248.00008359879533,0.20268545696267332,0.02522479537501007,0.15768894989602358,0.2566100793056147
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,1,all,male,Y040_044,65,82,62.99615121909673,0.39289177182600576,0.0610408241358993,0.28155922922360127,0.5165925686371059
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,1,male,Y040_044,6,6,5.020492410618151,0.2485698913677984,0.20082520043289884,0.03865832218102932,0.7312668437732638
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,all,male,Y040_044,208,391,310.9910958452866,0.240903355064919,0.02522036993881314,0.194968764455155,0.2937117048253352
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,0,all,male,Y045_049,160,247,203.1288068972784,0.17161402391649627,0.0276253408263285,0.12399880197022804,0.2326572860488036
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,1,all,male,Y045_049,58,64,52.265700679063926,0.24359762056049503,0.05995667993390711,0.14544046687003315,0.37864767911326286
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,1,male,Y045_049,12,12,10.851988795927054,0.15404895222765477,0.10756189939949352,0.03486084018427003,0.47864450350267507
prevalence,ZMB2007DHS,CY2007Q3,ZMB,Zambia,all,all,all,all,all,male,Y045_049,187,312,256.38758873935683,0.1857804073673953,0.02588844085288407,0.1402635259777432,0.24191180337183413
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,0,all,male,Y015_049,721,8425,5719.19875344531,0.09099236811071726,0.0046885351639893,0.0822110663295675,0.1006088160707087
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,1,all,male,Y015_049,700,3657,2442.5696404851874,0.08069420074483503,0.00629770373191733,0.06918075410979911,0.09393041947306226
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,1,male,Y015_049,349,547,380.6373507078696,0.12557193891976529,0.01685813935803005,0.09607612685065844,0.16249525198323797
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,all,male,Y015_049,721,12085,8163.446983654371,0.08788496960870885,0.00407335362631153,0.08022219068925723,0.0962031359910208
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,0,all,all,all,male,Y015_024,667,2485,1687.5854075383836,0.02651204480233901,0.00437407704622172,0.0191624063823163,0.03657548025222473
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,1,all,all,all,male,Y015_024,647,2594,1705.1066111774733,0.02446315823937443,0.00418062469590632,0.01747822750213846,0.03414251759440626
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,0,all,all,male,Y015_024,711,4703,3106.475178693312,0.02435408924889562,0.00302299358978279,0.01908175002211201,0.03103709689765541
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,1,all,all,male,Y015_024,270,376,282.45417450960633,0.03878735689408823,0.01247246723555835,0.0205168285202758,0.07212990362746984
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,0,male,Y015_024,711,4846,3225.8611012176893,0.02476870197151136,0.00298181663232237,0.01954993671437086,0.0313360669577554
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,0,all,male,Y025_049,721,5221,3580.529445600777,0.1313386753049284,0.00683505026913471,0.11851219808273926,0.14532448926584035
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,1,all,male,Y025_049,615,1782,1199.110873757718,0.1394484879022143,0.01125858097999983,0.11880860759191736,0.16301070268023166
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,1,male,Y025_049,235,314,217.9996892248737,0.18119524704466272,0.02565553949274855,0.136202653745636,0.23697309508852868
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,all,male,Y025_049,721,7005,4778.564883896013,0.13344785364755626,0.00612491864182766,0.12189328339015731,0.1459157059366169
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,0,all,male,Y015_019,636,2067,1371.62195447674,0.01963717449463284,0.00410266272092997,0.0130197508263743,0.02951738487411702
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,1,all,male,Y015_019,488,957,635.3823368893832,0.01437251062654534,0.0059374827297407,0.00637195734092788,0.03209399826458438
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,1,male,Y015_019,80,92,68.11950928982488,0.03741068121231795,0.02698348750918903,0.00886894548475693,0.14442043754569195
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,all,male,Y015_019,687,3024,2003.8139496875904,0.01806818610960387,0.00327301085188928,0.0126552740381271,0.02573596031629617
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,0,all,male,Y020_024,543,1137,771.3663474835491,0.04089496300214469,0.00779847125403297,0.02806717981864412,0.05922826706548785
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,1,all,male,Y020_024,493,918,610.8862188798109,0.02987287823350041,0.0069379876350666,0.01889660708525975,0.0469199116598228
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,1,male,Y020_024,121,141,97.2463199001876,0.0433427235113053,0.02010405030495198,0.01721511043669232,0.1048922953907418
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,all,male,Y020_024,661,2056,1382.8853969740592,0.03596437794364907,0.00572507711592123,0.02628192181067034,0.04903429244386313
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,0,all,male,Y025_029,568,1133,770.380522516388,0.06352505025052035,0.00911624087071527,0.04783252736139285,0.08391214862613254
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,1,all,male,Y025_029,370,596,398.2930371756526,0.08512963470147418,0.01656527334701077,0.05778617576493791,0.12371274228222531
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,1,male,Y025_029,95,102,73.12870662846609,0.11831802805360092,0.03990000034455247,0.05963056666952814,0.22117949774161152
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,all,male,Y025_029,651,1730,1168.3829947323388,0.07112477465329071,0.00803828269142079,0.05689295198591362,0.08858231404752073
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,0,all,male,Y030_034,581,1244,855.4651074159333,0.10243229263996108,0.01198156358566271,0.08121829335296175,0.12841289179948567
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,1,all,male,Y030_034,306,422,279.8904207468655,0.1366227959354092,0.02403317735375568,0.09595835129717002,0.1908811924706991
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,1,male,Y030_034,77,84,58.91824876072264,0.1419228258039507,0.04463234152880854,0.07462437045844954,0.253300060826622
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,all,male,Y030_034,640,1666,1135.0807837718612,0.11109026861204178,0.01084986963865771,0.09153793600809676,0.13420199552814177
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,0,all,all,all,male,Y035_039,626,1437,957.616744976522,0.16017629268483502,0.01216560516751861,0.137742171800891,0.18547829541889144
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,1,all,all,all,male,Y035_039,56,60,41.79742905322435,0.1072106534748628,0.05239720875112332,0.03944970109068001,0.2598727209782234
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,0,all,all,male,Y035_039,341,470,306.0659987334855,0.17695009491430105,0.02182799466211293,0.1381306298054749,0.2238457111781473
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,1,all,all,male,Y035_039,542,1027,695.4637187259078,0.14835176824455723,0.01382505503670226,0.1232448164823174,0.17753771564597676
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,0,male,Y035_039,621,1421,947.707770676966,0.15632687215033758,0.01273874436176901,0.1329500537010405,0.18294678635445963
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,0,all,all,all,male,Y040_044,569,1175,813.4296904080726,0.19155233647377423,0.01523792518363834,0.16344557769314122,0.2232028498714529
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,1,all,all,all,male,Y040_044,57,59,45.669904956616215,0.24121105714560265,0.07700006096215987,0.12232350265869885,0.42031172962632446
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,0,all,all,male,Y040_044,276,369,275.75187706038156,0.22717985216702183,0.02718670505114469,0.1783153959618803,0.28479370670267273
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,1,all,all,male,Y040_044,490,865,583.9588533795496,0.17938773753740336,0.01794184855779147,0.14686753987577503,0.21727484067545205
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,0,male,Y040_044,577,1194,830.3421919631112,0.18642321108762433,0.015630449277336,0.15770464512841165,0.2190117002486004
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,0,all,all,all,male,Y045_049,502,832,587.3578564199331,0.16666303080795808,0.01571689239611931,0.13808815979445135,0.1997803866698936
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,1,all,all,all,male,Y045_049,42,45,32.19350569492902,0.30282017781553955,0.08918405787972412,0.15951284120886672,0.49851220841023025
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,0,all,all,male,Y045_049,187,218,147.9902739965966,0.18414510483019128,0.03037570544740262,0.13183945425428611,0.25119798975936897
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,1,all,all,male,Y045_049,441,659,472.3228130106364,0.17034373824921417,0.01947588643257863,0.13548697861694686,0.21196934201192025
prevalence,ZMB2013DHS,CY2013Q4,ZMB,Zambia,all,all,all,all,0,male,Y045_049,507,865,614.0184255845792,0.1742139451381657,0.01572288722302898,0.14551039953099412,0.20720657419962143
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,0,all,male,Y015_049,543,7264,4721.442642018666,0.07689735944166953,0.00468606419535612,0.06820104677145246,0.08659948280837385
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,1,all,male,Y015_049,536,3253,2023.0501798779292,0.07290349620718788,0.00663629444808579,0.06091861683455126,0.08702772151663093
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,1,male,Y015_049,297,613,444.89767630309535,0.10511022721336294,0.01546602140266632,0.07842399928582906,0.139502680590006
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,all,male,Y015_049,544,10517,6737.365006194397,0.07563984922208446,0.00380916974686049,0.06850413192822666,0.08345226585636355
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,0,all,all,all,male,Y015_024,526,2370,1487.7168653823164,0.0221297777595065,0.00412691315034047,0.01533396746991661,0.0318400112013072
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,1,all,all,all,male,Y015_024,517,2266,1382.5021355806218,0.01343802747678944,0.00307095968214926,0.00857625809136624,0.02099749954852893
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,0,all,all,male,Y015_024,542,4271,2607.8985185787988,0.01801378385614607,0.00282753072590829,0.01323288561682571,0.02447911936351968
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,1,all,all,male,Y015_024,234,365,277.70778589629424,0.01463203950657426,0.00625021751834735,0.00630898657918413,0.03356429888325273
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,0,male,Y015_024,542,4323,2650.852970543858,0.01671393185611806,0.00270534048454453,0.01216091731711717,0.02293201074919368
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,0,all,male,Y025_049,543,4320,2866.3565464568132,0.11801925231938562,0.0078179432825012,0.10353685719603598,0.1342240892722405
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,1,all,male,Y025_049,493,1561,1011.3715934166888,0.1267513682984038,0.01150641065938895,0.1058602009775586,0.151068774201819
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,1,male,Y025_049,191,300,216.51475870168665,0.16147511974034284,0.02396999914839732,0.11980634809144512,0.21411098290863956
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,all,male,Y025_049,544,5881,3874.963624128217,0.12039913254141917,0.00636791328925324,0.1084659126313198,0.13344870709148615
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,0,all,all,all,male,Y015_019,402,944,600.2560965354513,0.00962910931908269,0.00322864883663675,0.00498236397028097,0.01852888774654094
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,1,all,all,all,male,Y015_019,504,1780,1136.4832699016183,0.01334032838312001,0.00356478576459796,0.00788909134708779,0.02247296134685358
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,0,all,all,male,Y015_019,537,2703,1718.7458930859918,0.01220641072653217,0.00262561933221797,0.00799974488611121,0.01858371171657503
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,1,all,all,male,Y015_019,20,21,17.282519828448876,0,0,NA,NA
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,0,male,Y015_019,532,2576,1632.4047313056426,0.01189207543637061,0.00266793949679004,0.00765340532219446,0.01843463077052069
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,0,all,male,Y020_024,436,995,604.1732181798365,0.01964635057939016,0.00523085868419343,0.01163169490086895,0.03299901405180541
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,1,all,male,Y020_024,417,917,538.8578776869804,0.03133017706981735,0.00822958064073514,0.01865477134331682,0.05216039764424972
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,1,male,Y020_024,126,165,125.68575731330984,0.04992198619398137,0.02444833342879053,0.0187732057565225,0.12611085733497912
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,all,male,Y020_024,513,1912,1140.5295637112406,0.02542758979623724,0.00481905504647941,0.01751014807221844,0.03679094798116394
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,0,all,all,all,male,Y025_029,499,1394,801.4798741355219,0.05410930869760328,0.00855078197666626,0.03959821213469081,0.07353097956069848
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,1,all,all,all,male,Y025_029,110,150,109.21353755376204,0.08301569199211001,0.02867733850458385,0.04147061722539915,0.15926508936811842
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,0,all,all,male,Y025_029,384,823,487.84087875943726,0.06242374136886108,0.00951043040964729,0.04618390416573134,0.08387191989301493
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,1,all,all,male,Y025_029,385,721,419.79130663895694,0.05063604934046709,0.0167233155623168,0.02626348108691515,0.09541024068143808
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,0,male,Y025_029,497,1441,833.7525041518537,0.05581677271427688,0.00857591669060742,0.04120234664693866,0.07520830706788967
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,0,all,male,Y030_034,459,957,672.0508104660976,0.11837451808099708,0.01226375588683327,0.09636934316352054,0.14460033890220136
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,1,all,male,Y030_034,234,325,245.26318559722552,0.09080988886022906,0.01933549285032392,0.05936842650991859,0.13648658946674358
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,1,male,Y030_034,69,74,52.1561685593128,0.23945277566923984,0.05808892437051233,0.14419845392705297,0.3703965547894561
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,all,male,Y030_034,490,1282,917.0433703986556,0.11121411054527938,0.01077377517120301,0.091785397623805,0.1341479551907213
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,0,all,all,all,male,Y035_039,486,1139,770.1569755288593,0.14599599718348813,0.01562420461268134,0.1179522644894968,0.1793515196713295
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,1,all,all,all,male,Y035_039,64,69,51.66242598218874,0.07475189072427127,0.02979790185046062,0.03355957427994673,0.15822730481184977
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,0,all,all,male,Y035_039,282,401,286.8735795621394,0.1610776436801225,0.02338290824416231,0.12032248132730956,0.21230560834421533
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,1,all,all,male,Y035_039,423,807,534.4893754446318,0.13275102721347778,0.01931774954121736,0.0992380324508605,0.17537796407963274
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,0,male,Y035_039,485,1150,780.5225083955075,0.14071361223399256,0.01533056760831803,0.11325867722175605,0.17352152939277485
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,0,all,male,Y040_044,414,794,560.9983202678676,0.1556925501124242,0.01717814395856488,0.12490699214850494,0.19239754113220575
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,1,all,male,Y040_044,165,217,159.643440662168,0.22603275971328668,0.03529032006014625,0.16434814456999816,0.30248883911565455
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,1,male,Y040_044,33,35,25.70238726221182,0.2258530628494826,0.08505864864729715,0.10107204047851238,0.4308498121290305
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,all,male,Y040_044,458,1011,720.6417462379852,0.17127915549360337,0.01561604330812343,0.14280110020262138,0.20408431031333835
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,0,all,all,all,male,Y045_049,414,791,514.5053781092076,0.16324705508864856,0.01584734623707329,0.13451093465616357,0.19672678430818513
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,1,all,all,all,male,Y045_049,45,45,34.09830934336183,0.22751928093574153,0.06816128387146987,0.12105383562064502,0.3864508110932668
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,0,all,all,male,Y045_049,206,250,185.26726705654215,0.22487942797229732,0.03073434858003824,0.1703656853976626,0.2907239478655554
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,1,all,all,male,Y045_049,347,586,365.1808941392116,0.1412088589153927,0.01723773256262223,0.11067309155254416,0.17847890288853002
prevalence,ZMB2018DHS,CY2018Q4,ZMB,Zambia,all,all,all,all,0,male,Y045_049,415,806,526.6796829263167,0.16800983899075908,0.01595017223276616,0.13902115993568545,0.20162765740935903
prevalence,ZMB2016PHIA,CY2016Q2,ZMB,Zambia,all,0,all,all,all,male,Y015_049,509,4506,4017.6445368135446,0.099752802213831,0.00502784253592648,0.09032207926225866,0.110049084491388
prevalence,ZMB2016PHIA,CY2016Q2,ZMB,Zambia,all,1,all,all,all,male,Y015_049,487,2852,2515.432450621184,0.05794764048838095,0.00497112442337254,0.04893907455444211,0.06849504959871577
prevalence,ZMB2016PHIA,CY2016Q2,ZMB,Zambia,all,all,0,all,all,male,Y015_049,509,5190,4592.944744834011,0.07095792658701888,0.00408101231820808,0.06336392490276639,0.07938491198411902
prevalence,ZMB2016PHIA,CY2016Q2,ZMB,Zambia,all,all,1,all,all,male,Y015_049,467,2168,1945.9324614663744,0.11459863978052567,0.00768105178355103,0.10038300784569396,0.1305352958543889
prevalence,ZMB2016PHIA,CY2016Q2,ZMB,Zambia,all,all,all,all,0,male,Y015_049,510,7021,6228.125388320864,0.08048168414770027,0.00380245267022936,0.07333690333870042,0.08825624399744553
prevalence,ZMB2016PHIA,CY2016Q2,ZMB,Zambia,all,0,all,all,all,male,Y015_024,441,1314,1169.3036853140247,0.01835787523163353,0.00365990760202538,0.01240439178941541,0.02709035147289359
